,genus_A,genus_B,rho,p
3843,Fournierella,Paramuribaculum,-0.0279497790099826,0.03
3844,Fournierella,Parasutterella,0.0229716949398355,0.03
3845,Fournierella,Phascolarctobacterium,0.0224194911354931,0.05
3846,Fournierella,Prevotella,0.0342891072067491,0.0
3847,Fournierella,Prevotellaceae_UCG-003,-0.0250051781666524,0.04
3848,Fournierella,RF39,-0.0314869198485333,0.01
3849,Fournierella,Ruminococcus,-0.029159515671385,0.0
3850,Fournierella,Ruminococcus_torques_group,-0.0291746915226481,0.03
3851,Fournierella,Serratia,-0.0250749778763504,0.01
3852,Fournierella,Tissierella,-0.0271033360843199,0.02
3853,Fournierella,UCG-004,-0.024398683037771,0.02
3854,Fournierella,Weissella,-0.0415424694033707,0.01
3855,Franconibacter,Hespellia,0.0204111514825976,0.04
3856,Franconibacter,Lachnospiraceae_UCG-010,0.0254932896245126,0.04
3857,Franconibacter,Mediterranea,-0.0300685010692487,0.01
3858,Franconibacter,Mesomycoplasma,-0.0258523310442003,0.04
3859,Franconibacter,Mesorhizobium,0.0227365933168973,0.05
3860,Franconibacter,Monoglobus,-0.0245896961062474,0.01
3861,Franconibacter,Prevotellaceae_UCG-003,0.0310887819421375,0.0
3862,Franconibacter,Roseburia,-0.0218462907207723,0.04
3863,Franconibacter,Schaedlerella,0.0220552557277186,0.05
3864,Franconibacter,Streptomyces,-0.0291568334939069,0.02
3865,Franconibacter,Succinivibrio,-0.021307353896268,0.04
3866,Fusicatenibacter,Gardnerella,-0.0294914870336899,0.02
3867,Fusicatenibacter,Gemmiger,-0.0269799022245276,0.03
3868,Fusicatenibacter,Haemophilus,0.0372036294543117,0.0
3869,Fusicatenibacter,Hespellia,-0.0273117470051092,0.04
3870,Fusicatenibacter,Holdemanella,-0.0323069247681563,0.01
3871,Fusicatenibacter,Kiloniella,0.0311574123065666,0.01
3872,Fusicatenibacter,Lachnospira,0.0882654652852111,0.0
3873,Fusicatenibacter,Lachnospiraceae_ND3007_group,0.0235579899067884,0.04
3874,Fusicatenibacter,Lachnospiraceae_UCG-001,0.0250394607646141,0.0
3875,Fusicatenibacter,Lactobacillus,-0.0402475469740365,0.01
3876,Fusicatenibacter,Ligilactobacillus,-0.0327150453844785,0.03
3877,Fusicatenibacter,Metaprevotella,-0.0288923355943076,0.02
3878,Fusicatenibacter,Monoglobus,0.0431774776955661,0.0
3879,Fusicatenibacter,Murdochiella,-0.0329871020027041,0.01
3880,Fusicatenibacter,Muribaculaceae,-0.0368039459170151,0.0
3881,Fusicatenibacter,Oribacterium,-0.0353105330957864,0.04
3882,Fusicatenibacter,Oscillibacter,-0.0291204849761708,0.04
3883,Fusicatenibacter,Paraprevotella,0.0308686288530175,0.02
3884,Fusicatenibacter,Parasutterella,0.0280000239798578,0.03
3885,Fusicatenibacter,Peptoclostridium,0.0241086731280144,0.03
3886,Fusicatenibacter,Peptoniphilus,-0.0449351820845137,0.01
3887,Fusicatenibacter,Phocaeicola,-0.0633678339110241,0.0
3888,Fusicatenibacter,Porphyromonas,-0.0701367994186129,0.0
3889,Fusicatenibacter,Prevotella,-0.1327871393597144,0.0
3890,Fusicatenibacter,Ralstonia,0.0226508785088335,0.05
3891,Fusicatenibacter,Rikenellaceae_RC9_gut_group,-0.0409023300005766,0.0
3892,Fusicatenibacter,Roseburia,0.0835126444175493,0.0
3893,Fusicatenibacter,Ruminococcus_gauvreauii_group,0.0350812096359723,0.0
3894,Fusicatenibacter,Ruminococcus_gnavus_group,0.0529038223755787,0.0
3895,Fusicatenibacter,Ruminococcus_torques_group,0.0610439047411654,0.0
3896,Fusicatenibacter,Solobacterium,-0.0240649936638977,0.04
3897,Fusicatenibacter,Streptococcus,0.0369747766211503,0.01
3898,Fusicatenibacter,Subdoligranulum,0.0888428610027048,0.0
3899,Fusicatenibacter,Tindallia,0.0281191385635613,0.04
3900,Fusicatenibacter,Tissierella,-0.0376005436216124,0.0
3901,Fusicatenibacter,Tyzzerella,0.0239258903766712,0.04
3902,Fusicatenibacter,UCG-005,-0.0506162964427767,0.0
3903,Fusicatenibacter,UCG-009,-0.0251981162420101,0.04
3904,Fusicatenibacter,Unclassified,0.0417132121741322,0.0
3905,Fusobacterium,Gemella,0.0499742237436531,0.0
3906,Fusobacterium,Gemmiger,-0.0202855547867046,0.04
3907,Fusobacterium,Hespellia,-0.0291398698868051,0.02
3908,Fusobacterium,Holdemanella,-0.032797334138943,0.01
3909,Fusobacterium,Kineothrix,-0.0253406132833289,0.04
3910,Fusobacterium,Lachnospira,0.0295843637872054,0.03
3911,Fusobacterium,Lachnospiraceae_ND3007_group,-0.0269310753645543,0.04
3912,Fusobacterium,Lachnospiraceae_NK4A136_group,-0.045582757206905,0.0
3913,Fusobacterium,Lachnospiraceae_UCG-003,-0.0273567965274079,0.05
3914,Fusobacterium,Lawsonella,0.0362428309792637,0.01
3915,Fusobacterium,Mediterranea,0.0345905574631715,0.0
3916,Fusobacterium,Megamonas,0.0202002265397874,0.04
3917,Fusobacterium,Mobiluncus,0.0426273701557976,0.0
3918,Fusobacterium,Murdochiella,0.0361061465960555,0.0
3919,Fusobacterium,Nesterenkonia,0.0264933185151326,0.02
3920,Fusobacterium,NK4A214_group,-0.0458231198111025,0.0
3921,Fusobacterium,Parasutterella,0.0556343007093396,0.0
3922,Fusobacterium,Peptoniphilus,0.0552482912418557,0.0
3923,Fusobacterium,Phocaeicola,0.0632135674326682,0.0
3924,Fusobacterium,Porphyromonas,0.0790998465814571,0.0
3925,Fusobacterium,Prevotella,0.0515396827210714,0.0
3926,Fusobacterium,Ralstonia,-0.0209636924454413,0.04
3927,Fusobacterium,RF39,-0.027634626166909,0.03
3928,Fusobacterium,Roseburia,-0.0292649604033243,0.03
3929,Fusobacterium,Ruminococcus,-0.0326862113656142,0.0
3930,Fusobacterium,Ruminococcus_gnavus_group,0.0463516192660953,0.0
3931,Fusobacterium,Stenotrophomonas,-0.0235774722743757,0.05
3932,Fusobacterium,Subdoligranulum,-0.0810133194242645,0.0
3933,Fusobacterium,Sutterella,0.0449430259090091,0.0
3934,Fusobacterium,Tyzzerella,0.037768112606804,0.01
3935,Fusobacterium,UCG-002,-0.0788522669707849,0.0
3936,Fusobacterium,UCG-005,-0.0643492066691041,0.0
3937,Fusobacterium,UCG-010,-0.0357135230399826,0.0
3938,Fusobacterium,Unclassified,-0.1025004947787152,0.0
3939,Gardnerella,Gastranaerophilales,-0.0269597756645568,0.03
3940,Gardnerella,Lachnobacterium,-0.0221509271644522,0.01
3941,Gardnerella,Lachnospiraceae_NK4A136_group,-0.0258295550007363,0.04
3942,Gardnerella,Methylobacterium,-0.0221662744150252,0.04
3943,Gardnerella,Murdochiella,0.0210894078043474,0.04
3944,Gardnerella,Parabacteroides,-0.0291166297172951,0.05
3945,Gardnerella,Peptoniphilus,0.0271102949667929,0.03
3946,Gardnerella,Phocaeicola,0.0261150586260329,0.01
3947,Gardnerella,Prevotella,0.0469452002041086,0.0
3948,Gardnerella,Prevotellaceae_Ga6A1_group,0.0322231124439288,0.02
3949,Gardnerella,Prevotellaceae_UCG-003,0.0274228092769473,0.02
3950,Gardnerella,Streptobacillus,-0.0249538172865173,0.03
3951,Gardnerella,Subdoligranulum,-0.0421419096354981,0.01
3952,Gardnerella,Succinivibrio,0.0328916685546116,0.01
3953,Gardnerella,Tissierella,0.0305100543369528,0.03
3954,Gardnerella,Weissella,-0.024053856260827,0.04
3955,Gardnerella,Unclassified,-0.0166896899495397,0.05
3956,Gastranaerophilales,Hespellia,0.0364564654077623,0.01
3957,Gastranaerophilales,Holdemanella,0.0315144747082821,0.01
3958,Gastranaerophilales,Lachnoclostridium,0.02946787655294,0.05
3959,Gastranaerophilales,Lachnospira,-0.0275296686991747,0.05
3960,Gastranaerophilales,Lachnospiraceae_ND3007_group,0.019851821166152,0.01
3961,Gastranaerophilales,Lachnospiraceae_NK4A136_group,0.0326901290519656,0.03
3962,Gastranaerophilales,Lachnospiraceae_UCG-004,0.0238579270039106,0.04
3963,Gastranaerophilales,Lachnotalea,-0.0274818248014844,0.01
3964,Gastranaerophilales,Marvinbryantia,0.0276023150155157,0.03
3965,Gastranaerophilales,Megamonas,-0.0223445616583309,0.02
3966,Gastranaerophilales,Mesomycoplasma,0.0269188884851199,0.03
3967,Gastranaerophilales,Monoglobus,0.0223286827362978,0.05
3968,Gastranaerophilales,Pararhizobium,0.0249667123045784,0.03
3969,Gastranaerophilales,Phocea,-0.0220124638125836,0.01
3970,Gastranaerophilales,Rhodanobacter,0.0337055762475022,0.01
3971,Gastranaerophilales,Rikenellaceae_RC9_gut_group,0.0252176686077011,0.03
3972,Gastranaerophilales,Romboutsia,-0.0282204616240258,0.05
3973,Gastranaerophilales,Ruminococcus_gauvreauii_group,-0.0352861825296642,0.0
3974,Gastranaerophilales,Subdoligranulum,-0.0207192742143158,0.04
3975,Gastranaerophilales,Turicibacter,0.0338312898844768,0.01
3976,Gastranaerophilales,UCG-005,0.0226085951849764,0.04
3977,Gemella,Gemmiger,-0.0299821881518549,0.04
3978,Gemella,Lachnospiracea_incertae_sedis,0.0339313181973091,0.0
3979,Gemella,Lachnospiraceae_UCG-003,0.0253037974262515,0.05
3980,Gemella,Lachnotalea,0.0283401426264101,0.02
3981,Gemella,Peptoniphilus,0.0282461751393253,0.05
3982,Gemella,Prevotella,0.0228872711911948,0.01
3983,Gemella,Ruminococcus2,-0.0219952098155108,0.05
3984,Gemella,Subdoligranulum,-0.0306267904493068,0.0
3985,Gemella,Sutterella,0.0303251857438929,0.02
3986,Gemella,UCG-002,0.0208428104814392,0.01
3987,Gemella,UCG-005,-0.0294267326491007,0.02
3988,Gemmiger,Hungatella,0.0236735010769174,0.03
3989,Gemmiger,Incertae_Sedis,-0.0407352458771262,0.0
3990,Gemmiger,Kineothrix,0.0276593094609985,0.03
3991,Gemmiger,Klebsiella,0.0215543246180492,0.05
3992,Gemmiger,Lachnobacterium,0.0273691383416062,0.03
3993,Gemmiger,Lachnoclostridium,-0.0270274582161039,0.01
3994,Gemmiger,Lachnospira,0.0487401199825785,0.0
3995,Gemmiger,Lachnospiracea_incertae_sedis,0.054679931386199,0.0
3996,Gemmiger,Lachnospiraceae_ND3007_group,-0.0255969225774076,0.05
3997,Gemmiger,Lachnospiraceae_NK4A136_group,-0.0609709571835931,0.0
3998,Gemmiger,Lacrimispora,0.0324299503350279,0.0
3999,Gemmiger,Mediterranea,0.0322371487262276,0.03
4000,Gemmiger,Mediterraneibacter,0.052843272136957,0.0
4001,Gemmiger,Methylobacterium,0.0359490217208205,0.0
4002,Gemmiger,Monoglobus,-0.0256311276268728,0.05
4003,Gemmiger,Muribaculaceae,-0.0483800023736704,0.0
4004,Gemmiger,NK4A214_group,-0.0274135853030063,0.02
4005,Gemmiger,Oscillibacter,0.0444428195137462,0.0
4006,Gemmiger,Paenibacillus,0.0451732069829764,0.0
4007,Gemmiger,Phocaeicola,0.1883259127402825,0.0
4008,Gemmiger,Prevotellamassilia,0.0312886960534277,0.01
4009,Gemmiger,Psychroflexus,-0.0244949084993825,0.03
4010,Gemmiger,Rikenellaceae_RC9_gut_group,-0.0288580793189203,0.03
4011,Gemmiger,Roseburia,0.0744093964248396,0.0
4012,Gemmiger,Ruminococcus,0.0367473012392509,0.02
4013,Gemmiger,Ruminococcus_gauvreauii_group,-0.0311875174055545,0.0
4014,Gemmiger,Ruminococcus_torques_group,-0.0601727982955912,0.0
4015,Gemmiger,Ruminococcus2,0.0554207288202669,0.0
4016,Gemmiger,Schaedlerella,0.0271560322937404,0.02
4017,Gemmiger,Subdoligranulum,-0.0819128807121656,0.0
4018,Gemmiger,Sutterella,-0.0418553511024611,0.0
4019,Gemmiger,UCG-002,-0.082617427014205,0.0
4020,Gemmiger,UCG-005,-0.0381656633732328,0.01
4021,Gemmiger,Xanthomonas,0.0225973716062734,0.05
4022,Gemmiger,Unclassified,-0.1418280957199674,0.0
4023,Gibbsiella,Lachnoclostridium,0.0385671715117936,0.0
4024,Gibbsiella,Lachnospiraceae_UCG-001,0.0251318231572201,0.01
4025,Gibbsiella,Prevotellaceae_Ga6A1_group,0.0280873978731203,0.02
4026,Gibbsiella,Roseomonas,-0.0283206043043856,0.01
4027,Gibbsiella,Ruminococcus_gauvreauii_group,0.0290248763655754,0.02
4028,Gibbsiella,Ruminococcus_torques_group,0.0269251703066461,0.03
4029,Glutamicibacter,Herbaspirillum,0.0266340922939362,0.04
4030,Glutamicibacter,Megamonas,0.0270975712937528,0.02
4031,Glutamicibacter,Methanobrevibacter,-0.0283099413894247,0.01
4032,Glutamicibacter,Microbacterium,-0.0238827141231121,0.05
4033,Glutamicibacter,Neglecta,0.0350465171572076,0.04
4034,Glutamicibacter,Peptoclostridium,0.022322439744504,0.04
4035,Glutamicibacter,Prevotellaceae_Ga6A1_group,-0.0240819403761471,0.02
4036,Glutamicibacter,Rikenellaceae_RC9_gut_group,0.0316391477174656,0.03
4037,Glutamicibacter,Stenotrophomonas,0.027902639745914,0.04
4038,Glutamicibacter,UCG-004,-0.0284689242854332,0.02
4039,Granulicatella,Lachnospira,-0.0229366418134831,0.05
4040,Granulicatella,Lachnospiraceae_UCG-001,-0.0258618930776499,0.01
4041,Granulicatella,Lactobacillus,0.0387319434715427,0.01
4042,Granulicatella,Lawsonella,0.0329477725425125,0.01
4043,Granulicatella,Mediterranea,-0.0253799290653921,0.01
4044,Granulicatella,Negativibacillus,-0.0269222409152159,0.05
4045,Granulicatella,Oxobacter,-0.0293131588159026,0.03
4046,Granulicatella,Peptoniphilus,0.0175866665809525,0.05
4047,Granulicatella,Porphyromonas,0.0286800221694375,0.05
4048,Granulicatella,Prevotellaceae_UCG-001,0.0204570212776832,0.04
4049,Granulicatella,Pseudomonas,-0.0264425415849688,0.03
4050,Granulicatella,Rhodococcus,-0.0373497979821821,0.01
4051,Granulicatella,Staphylococcus,0.0214096594103826,0.05
4052,Granulicatella,Varibaculum,-0.0323800615515349,0.03
4053,Haemophilus,Holdemanella,-0.021943944002071,0.03
4054,Haemophilus,Knoellia,0.0233699767439083,0.01
4055,Haemophilus,Kocuria,-0.0250486017224833,0.03
4056,Haemophilus,Lachnospira,0.0477203675653293,0.0
4057,Haemophilus,Lachnospiraceae_ND3007_group,0.0238723084384701,0.04
4058,Haemophilus,Lachnospiraceae_UCG-008,-0.0263384122384134,0.02
4059,Haemophilus,Muribaculum,-0.025294793904683,0.02
4060,Haemophilus,Novosphingobium,-0.0294798334714515,0.04
4061,Haemophilus,Parasutterella,0.0380533755400748,0.02
4062,Haemophilus,Phascolarctobacterium,0.0276275618484492,0.01
4063,Haemophilus,Phocaeicola,-0.0250173467498824,0.04
4064,Haemophilus,Rikenellaceae_RC9_gut_group,-0.0322860132963458,0.04
4065,Haemophilus,Roseomonas,-0.0233973697107427,0.04
4066,Haemophilus,Ruminococcus,-0.0473037807101629,0.0
4067,Haemophilus,Ruminococcus_gnavus_group,0.0410883454892484,0.0
4068,Haemophilus,Schaedlerella,-0.0339166570965989,0.0
4069,Haemophilus,Serratia,0.0338311967684535,0.01
4070,Haemophilus,Sphingomonas,-0.0253694693968013,0.03
4071,Haemophilus,Sutterella,0.0330510707890793,0.0
4072,Haemophilus,UCG-002,-0.0298515789561116,0.04
4073,Haemophilus,UCG-005,-0.0483840305068317,0.0
4074,Haemophilus,Unclassified,-0.0284936905432998,0.04
4075,Helicobacter,Herbaspirillum,0.0240144702682072,0.03
4076,Helicobacter,Marvinbryantia,0.0267538880521353,0.02
4077,Helicobacter,Mediterranea,-0.0341759280136689,0.02
4078,Helicobacter,Mediterraneibacter,-0.027050213026674,0.02
4079,Helicobacter,Megamonas,-0.0242117467998296,0.04
4080,Helicobacter,Microbacterium,-0.0226732327847065,0.05
4081,Helicobacter,Muribaculum,-0.0193892420332951,0.05
4082,Helicobacter,RF39,-0.0253351012223074,0.03
4083,Helicobacter,Romboutsia,0.0247215807391584,0.01
4084,Helicobacter,Rubellimicrobium,-0.0200930839916913,0.02
4085,Helicobacter,Ruminococcaceae,0.0260671500991794,0.05
4086,Helicobacter,Ruminococcus_torques_group,-0.0240624571953563,0.04
4087,Helicobacter,Terrisporobacter,-0.0215133726195742,0.04
4088,Helicobacter,Treponema,-0.0252610301599962,0.04
4089,Helicobacter,Turicibacter,-0.0265818087228404,0.03
4090,Helicobacter,UCG-002,-0.0338181188818787,0.01
4091,Helicobacter,Veillonella,0.0291251830298101,0.02
4092,Herbaspirillum,Lactobacillus,-0.0203746598318786,0.05
4093,Herbaspirillum,Lactococcus,-0.0402064356779423,0.0
4094,Herbaspirillum,Peptoniphilus,-0.0213679778641396,0.05
4095,Herbaspirillum,Pseudomonas,0.0251744323486387,0.02
4096,Herbaspirillum,Roseburia,-0.0365840673777132,0.01
4097,Herbaspirillum,Ruminococcaceae,-0.0325142648431443,0.01
4098,Herbaspirillum,Schaedlerella,-0.020687311411998,0.05
4099,Herbaspirillum,UCG-003,-0.0210936218491984,0.05
4100,Herbaspirillum,Xanthomonas,0.023250104263155,0.05
4101,Herbinix,Incertae_Sedis,-0.0412139082162624,0.0
4102,Herbinix,Kineothrix,0.0619533894682332,0.0
4103,Herbinix,Lacrimispora,0.0434469673788779,0.01
4104,Herbinix,Lactobacillus,0.0459921068509692,0.01
4105,Herbinix,Ligilactobacillus,0.0475823959148062,0.01
4106,Herbinix,Lysinibacillus,-0.0353136211301523,0.01
4107,Herbinix,Mesorhizobium,0.0281207776328524,0.02
4108,Herbinix,Millionella,0.0267539258161849,0.02
4109,Herbinix,Muribaculum,0.0282294985541292,0.02
4110,Herbinix,Negativibacillus,-0.0374279322319587,0.0
4111,Herbinix,Negativicoccus,0.0336387608892493,0.01
4112,Herbinix,Nesterenkonia,0.0334810618424864,0.0
4113,Herbinix,Prevotellaceae_NK3B31_group,-0.0225261638113103,0.05
4114,Herbinix,Pseudescherichia,0.0401780357774206,0.0
4115,Herbinix,Pseudomonas,0.0234017107372783,0.04
4116,Herbinix,Pyramidobacter,-0.0278569546401001,0.01
4117,Herbinix,Ruminococcus_torques_group,-0.0261158911827521,0.05
4118,Herbinix,Ruthenibacterium,-0.0336120245048487,0.0
4119,Herbinix,Subdoligranulum,-0.0419533267935431,0.0
4120,Hespellia,Millionella,0.0239854248819406,0.04
4121,Hespellia,Paramuribaculum,0.0360490266924408,0.02
4122,Hespellia,Raoultella,0.0275550546256546,0.03
4123,Hespellia,Solobacterium,-0.0223235636743834,0.03
4124,Hespellia,Sutterella,-0.0230304768921902,0.04
4125,Hespellia,Tannerella,-0.0248881454820033,0.02
4126,Hespellia,Veillonella,-0.0287119453936294,0.02
4127,Hespellia,Xanthomonas,0.0270773577611284,0.05
4128,Holdemanella,Lachnospiracea_incertae_sedis,-0.0220757549765136,0.02
4129,Holdemanella,Lachnospiraceae_UCG-001,-0.0299675448815364,0.05
4130,Holdemanella,Lachnospiraceae_UCG-008,0.0231621826681848,0.01
4131,Holdemanella,Ligilactobacillus,-0.0216489398826598,0.04
4132,Holdemanella,Megamonas,-0.0246211124871466,0.02
4133,Holdemanella,Methylobacterium,-0.0232204835768429,0.02
4134,Holdemanella,Mobiluncus,0.0240920006900509,0.04
4135,Holdemanella,Murdochiella,-0.0312959928613639,0.02
4136,Holdemanella,Negativicoccus,0.0292136512795621,0.05
4137,Holdemanella,NK4A214_group,0.0402705949277071,0.0
4138,Holdemanella,Parabacteroides,-0.0379934085859349,0.0
4139,Holdemanella,Phocaeicola,-0.0618149365961665,0.0
4140,Holdemanella,Porphyromonas,-0.0285199727329017,0.02
4141,Holdemanella,Prevotella,0.068331546497065,0.0
4142,Holdemanella,Pseudescherichia,-0.0302531266172289,0.0
4143,Holdemanella,RF39,-0.0302126584972159,0.01
4144,Holdemanella,Rikenellaceae_RC9_gut_group,0.0650447988343278,0.0
4145,Holdemanella,Roseburia,-0.0251213526049041,0.03
4146,Holdemanella,Ruminococcus_torques_group,0.0655973531362597,0.0
4147,Holdemanella,Senegalimassilia,0.0279880583314639,0.02
4148,Holdemanella,Sphingomonas,0.03407545231434,0.01
4149,Holdemanella,Subdoligranulum,0.0868492843275354,0.0
4150,Holdemanella,Succinivibrio,0.0619851850471265,0.0
4151,Holdemanella,Tissierella,-0.0252014379289845,0.03
4152,Holdemanella,UCG-002,0.049766768410421,0.0
4153,Holdemanella,UCG-005,0.029628133485082,0.01
4154,Holdemanella,UCG-010,0.0443600424675902,0.0
4155,Holdemanella,Unclassified,0.0644621643652812,0.0
4156,Hungatella,Knoellia,-0.0281509069562395,0.0
4157,Hungatella,Lachnospira,0.032871643543086,0.02
4158,Hungatella,Lachnospiraceae_NK4A136_group,-0.0378665507292405,0.0
4159,Hungatella,Lachnospiraceae_UCG-003,0.0320308184563951,0.01
4160,Hungatella,Lactobacillus,-0.027634639315477,0.03
4161,Hungatella,Lawsonella,-0.0324907982818766,0.01
4162,Hungatella,Oscillibacter,0.0285838263387022,0.05
4163,Hungatella,Oxobacter,0.035159874036131,0.01
4164,Hungatella,Paramuribaculum,-0.0176038633051885,0.04
4165,Hungatella,Phocaeicola,0.0738103165152368,0.0
4166,Hungatella,Porphyromonas,0.0332752944511787,0.01
4167,Hungatella,Prevotellaceae_Ga6A1_group,0.0225342837089929,0.05
4168,Hungatella,Ruminococcus2,0.0199234965769787,0.05
4169,Hungatella,Staphylococcus,-0.0234182653691932,0.02
4170,Hungatella,Subdoligranulum,-0.038987037898222,0.01
4171,Hungatella,UCG-002,-0.0348286375195344,0.0
4172,Hungatella,UCG-009,-0.0250121729021407,0.04
4173,Hungatella,Unclassified,-0.0541706517708067,0.0
4174,Incertae_Sedis,Intestinimonas,-0.0251404609159584,0.05
4175,Incertae_Sedis,Lacrimispora,-0.048824022430662,0.0
4176,Incertae_Sedis,Lactococcus,-0.0223176570609114,0.03
4177,Incertae_Sedis,Mediterraneibacter,-0.0287495700278,0.01
4178,Incertae_Sedis,Muribaculaceae,0.0272295717883452,0.04
4179,Incertae_Sedis,Nakamurella,-0.0278030614779781,0.04
4180,Incertae_Sedis,NK4A214_group,0.0234234376417306,0.05
4181,Incertae_Sedis,Nubsella,-0.0333108144856459,0.0
4182,Incertae_Sedis,Oxobacter,-0.025486534260971,0.02
4183,Incertae_Sedis,Peptoclostridium,-0.0372513587840349,0.0
4184,Incertae_Sedis,Peptoniphilus,-0.0373637290343077,0.0
4185,Incertae_Sedis,Phocaeicola,-0.0418409910094062,0.0
4186,Incertae_Sedis,Porphyromonas,-0.021814958070192,0.02
4187,Incertae_Sedis,Prevotella,-0.0777606768281363,0.0
4188,Incertae_Sedis,Prevotellaceae_Ga6A1_group,0.0348576077968826,0.0
4189,Incertae_Sedis,Prevotellaceae_UCG-003,-0.0217830641693868,0.04
4190,Incertae_Sedis,Prevotellamassilia,-0.0285288764934838,0.02
4191,Incertae_Sedis,Ruminococcus,0.038832712520193,0.0
4192,Incertae_Sedis,Ruminococcus_gnavus_group,0.0302462965726582,0.03
4193,Incertae_Sedis,Ruminococcus_torques_group,0.0334249459107268,0.01
4194,Incertae_Sedis,Serratia,0.0403392536369009,0.0
4195,Incertae_Sedis,Streptococcus,0.0257048396602515,0.02
4196,Incertae_Sedis,Subdoligranulum,0.0707945025647306,0.0
4197,Incertae_Sedis,UCG-002,0.0468069267996456,0.0
4198,Incertae_Sedis,Varibaculum,-0.0361064827253563,0.02
4199,Incertae_Sedis,Unclassified,0.0498405997691707,0.0
4200,Intestinibacter,NK4A214_group,-0.024491579933191,0.01
4201,Intestinibacter,Odoribacter,0.0203872510575193,0.05
4202,Intestinibacter,Phascolarctobacterium,-0.0253900669098499,0.02
4203,Intestinibacter,Phocaeicola,-0.0344985777849696,0.04
4204,Intestinibacter,Pseudescherichia,-0.0272515165601932,0.05
4205,Intestinibacter,Romboutsia,0.0220151678989713,0.05
4206,Intestinibacter,Ruminococcus_gauvreauii_group,0.0228560701784855,0.05
4207,Intestinibacter,Succinivibrio,-0.0192369312872098,0.05
4208,Intestinibacter,Terrisporobacter,0.0293883643087981,0.01
4209,Intestinibacter,Treponema,-0.0274548387318636,0.05
4210,Intestinibacter,Unclassified,0.033975908835299,0.02
4211,Intestinimonas,Lachnospira,-0.0273658535521621,0.04
4212,Intestinimonas,Lachnospiraceae_NK4A136_group,-0.017955613843745,0.04
4213,Intestinimonas,Lactococcus,0.0320483122369661,0.01
4214,Intestinimonas,Megamonas,-0.0258524126113902,0.04
4215,Intestinimonas,Mobiluncus,0.0305705796068785,0.01
4216,Intestinimonas,Oscillibacter,0.035860463782052,0.0
4217,Intestinimonas,Peptoniphilus,0.0329855377970758,0.0
4218,Intestinimonas,Phascolarctobacterium,-0.0328731567614169,0.0
4219,Intestinimonas,Phocaeicola,0.0501952224534479,0.0
4220,Intestinimonas,Porphyromonas,0.0258434640531113,0.01
4221,Intestinimonas,Prevotellaceae_UCG-001,-0.0302016245861394,0.02
4222,Intestinimonas,Rikenellaceae_RC9_gut_group,-0.0231978314187463,0.05
4223,Intestinimonas,Ruminococcus_gauvreauii_group,-0.0254404056231939,0.04
4224,Intestinimonas,Ruthenibacterium,-0.0289347299107816,0.04
4225,Intestinimonas,Staphylococcus,0.032158441772752,0.04
4226,Intestinimonas,Subdoligranulum,-0.0352235517619454,0.02
4227,Intestinimonas,UCG-002,-0.0323224678251877,0.01
4228,Intestinimonas,Varibaculum,0.0292494036401003,0.03
4229,Kiloniella,Mediterraneibacter,-0.0249955536623278,0.02
4230,Kiloniella,Millionella,-0.0211352921945625,0.03
4231,Kiloniella,Mordavella,0.0210523403552042,0.05
4232,Kiloniella,Negativibacillus,-0.0266986151502729,0.04
4233,Kiloniella,Paenibacillus,-0.0310126408088578,0.01
4234,Kiloniella,Phocaeicola,-0.0307340068999827,0.02
4235,Kiloniella,Porphyromonas,0.0316526742850063,0.04
4236,Kiloniella,Raoultella,-0.035386952546387,0.01
4237,Kiloniella,Rhodococcus,-0.0236025931626677,0.03
4238,Kiloniella,Roseburia,-0.0276530311709514,0.01
4239,Kiloniella,Tannerella,0.0235582562121199,0.05
4240,Kiloniella,UCG-005,0.0259404303745161,0.04
4241,Kiloniella,Unclassified,0.0273181402819415,0.03
4242,Kineothrix,Lachnoclostridium,-0.0380144701442432,0.01
4243,Kineothrix,Lachnospiracea_incertae_sedis,0.0244408960421428,0.05
4244,Kineothrix,Lachnospiraceae_NK4A136_group,-0.0469171665626663,0.0
4245,Kineothrix,Lachnospiraceae_UCG-004,-0.0323096840775326,0.01
4246,Kineothrix,Lacrimispora,0.0453834436897091,0.0
4247,Kineothrix,Lactobacillus,0.0384286055905496,0.01
4248,Kineothrix,Ligilactobacillus,0.0450324499242596,0.0
4249,Kineothrix,Megasphaera,-0.0330425286974952,0.03
4250,Kineothrix,Millionella,0.0445739125764211,0.0
4251,Kineothrix,Mobiluncus,-0.0231943036867216,0.05
4252,Kineothrix,Monoglobus,-0.0257693710304119,0.01
4253,Kineothrix,Muribaculum,0.0449266578791543,0.01
4254,Kineothrix,NK4A214_group,-0.0244583820203902,0.01
4255,Kineothrix,Paramuribaculum,0.0256917017283805,0.03
4256,Kineothrix,Phocaeicola,0.0375072221058976,0.01
4257,Kineothrix,Pseudescherichia,0.0416267646311172,0.0
4258,Kineothrix,Ruminococcus2,0.0264247714568437,0.03
4259,Kineothrix,Subdoligranulum,-0.0430891005072652,0.0
4260,Kineothrix,UCG-002,-0.0275919002872095,0.03
4261,Kineothrix,UCG-010,-0.0254293759898908,0.04
4262,Kineothrix,Xanthomonas,-0.0322250200688337,0.02
4263,Kineothrix,Unclassified,-0.0321575954739521,0.04
4264,Klebsiella,Kocuria,-0.0206226231807657,0.04
4265,Klebsiella,Mediterraneibacter,0.0250520200511775,0.04
4266,Klebsiella,Muribaculaceae,0.0257815306935903,0.05
