,feature,mean clr,std clr
0,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales_400645;f__Streptomycetaceae_400641;g__Streptomyces_400150,-10.22844791489938,2.1833244899020885
516,d__Bacteria;p__Bacillota_B_370539;c__Dehalobacteriia;o__Dehalobacteriales;f__Dehalobacteriaceae;__,1.5157300307006236,0.4194872402607778
517,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter,1.5171011561006233,0.39136254450075203
518,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Caproiciproducens,1.5178322001006237,0.33704200629844827
519,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Catonella,1.5192493701006233,0.4956074394145865
520,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum_74150,1.5282935474906238,0.3718010478953473
521,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Scybalousia,1.5343244191006233,0.4827319165178311
522,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Tissierellales;f__Peptoniphilaceae;g__Murdochiella,1.5422300434006229,0.513675264025444
523,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Intestinimonas,1.5736690091006227,0.44600293849701905
524,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;__,1.5742735082006234,0.5406291650743105
525,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Bacillales_A;f__Planococcaceae;__,1.5749473247006225,0.8795943550415865
526,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Intestinibacter,1.5779505780006235,0.29237237172288144
527,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-628,1.586692857700623,0.3737631738428237
528,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia,1.591685477500623,0.44002804601011103
529,d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__,1.614779601100623,0.525727577270257
530,d__Bacteria;__;__;__;__;__,1.6229770151006229,0.1477333188006646
531,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238,1.6332320579006239,0.20263424396596735
532,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter,1.6528253266006234,0.23990996801661751
533,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UMGS872,1.678466254200624,0.4546757884040228
534,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;__,1.6799601771006232,0.6588197177350287
535,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA3263,1.6883994941006235,0.46345102716572767
536,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma,1.6922763711006232,0.5701535478706575
537,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-138;g__CAG-1024,1.702654194100623,0.3655112559430368
538,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_376336,1.7328854434006233,0.7815092383602972
539,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__CAG-269,1.740505550500623,0.3536527308009717
540,d__Bacteria;p__Bacillota_I;c__Bacilli_A;__;__;__,1.741586354100624,0.6404817292199722
541,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-138;g__,1.7638336861006225,0.3301499323731175
542,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__CAG-273,1.7802418091006231,0.25761977388976437
543,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Bacillales_B_306087;f__DSM-1321;__,1.7953003301006232,0.7468997237995858
544,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ethanoligenenaceae;g__,1.7991506836006235,0.4922728565568474
545,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG13038,1.8104492451006235,0.31099707224207623
546,d__Bacteria;p__Spirochaetota;c__GWE2-31-10;o__GWE2-31-10;f__GWE2-31-10;g__GWE2-31-10,1.8681450681006229,0.8731026800828373
547,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A_871400,1.8779374722006228,0.34061652693139516
548,d__Bacteria;p__Pseudomonadota;__;__;__;__,1.8828060451006232,0.1820120861119686
549,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus,1.9018271631006238,0.2956908629373518
550,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAJOJO01,1.9116476841006231,0.3877247576296094
551,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas,1.9359202461006233,0.39361614606508044
552,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071,1.9489293351006227,0.3465415001586502
553,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-302,1.9634940571006232,0.3323985628258485
554,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UBA6448,1.9759035041006243,0.42688751539758696
555,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG705,2.018747183100623,0.3640529626204162
556,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_N_234271,2.0230109401006238,0.3409754440754262
557,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__CAG-288,2.0450691346006242,0.5931885833855083
558,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus,2.058582395100623,0.8413047026584144
559,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A_871404,2.0811395421006242,0.3779215248458983
560,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__QAMH01,2.119379109100623,0.5527955139890982
561,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;__;__;__,2.1635805251006235,0.26328833009546
562,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217,2.1848537351006234,0.37821998223483605
563,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Traorella,2.198047845100623,0.5165685579967375
564,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J,2.2508830451006236,0.37527982145503047
565,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum,2.3514390881006233,0.6482637402284503
566,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter,2.3857543251006232,0.472703932095302
567,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__C-53,2.552402355100623,0.44258261987911957
568,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Coprosoma,2.5913916951006244,0.46907793954553634
569,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Coprobacillus,2.6514251144006233,0.7053378111021678
570,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Massilistercora,2.726478335100623,0.4885251879751112
571,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__,2.8243584051006225,0.39525101112133515
572,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;__,2.9589108951006233,0.5695824720751341
573,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,3.466537685100622,0.5670401962933203
574,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Hugonella,4.098223685100623,0.5709181781756101
